,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,134.2200164794922,0.7545856833457947,7.993510723114014,0.5445343852043152
1,2.445103406906128,0.8330487012863159,1.8277429342269897,0.6299341917037964
2,1.8812726736068726,0.8314990401268005,0.9811678528785706,0.7842864394187927
3,1.1551637649536133,0.8158127665519714,1.0185520648956299,0.7332996129989624
4,1.0115175247192383,0.8248577117919922,0.9758010506629944,0.7634109258651733
5,0.8995009660720825,0.8400379419326782,0.9650641083717346,0.7750505805015564
6,0.8697661757469177,0.846204936504364,0.9347409605979919,0.798709511756897
7,0.8515294790267944,0.8491461277008057,0.9088912010192871,0.817307710647583
8,0.8210113048553467,0.8568311333656311,0.9020894765853882,0.828441321849823
9,0.8025739789009094,0.8616381883621216,0.8605173230171204,0.8379301428794861
10,0.788587749004364,0.8623971939086914,0.8514746427536011,0.835273265838623
11,0.7782416343688965,0.8641366362571716,0.8043422698974609,0.8555161952972412
12,0.7655549049377441,0.8647691607475281,0.7797892689704895,0.8651315569877625
13,0.756733238697052,0.8680897951126099,0.7843801379203796,0.8690536618232727
14,0.7550715208053589,0.8636305928230286,0.7443574666976929,0.8785424828529358
15,0.7429059147834778,0.8655281662940979,0.7312728762626648,0.8784160017967224
16,0.7410405278205872,0.8633459806442261,0.7231528162956238,0.881325900554657
17,0.7300244569778442,0.8652434945106506,0.7105294466018677,0.8825910687446594
18,0.7199371457099915,0.8663504123687744,0.6996632814407349,0.8853744864463806
19,0.709957480430603,0.8670778274536133,0.7188252210617065,0.876518189907074
20,0.706036388874054,0.866255521774292,0.68470299243927,0.8855010271072388
21,0.701945960521698,0.863156259059906,0.6835552453994751,0.8832237124443054
22,0.6902312636375427,0.8674573302268982,0.6551603674888611,0.8842358589172363
23,0.680228590965271,0.8669512867927551,0.6604161262512207,0.88613361120224
24,0.6690464019775391,0.8697975873947144,0.6468071937561035,0.8849949240684509
25,0.6653876304626465,0.8675205707550049,0.6526367664337158,0.8843623399734497
26,0.655582070350647,0.8697975873947144,0.6331214308738708,0.8872722387313843
27,0.6446826457977295,0.8701770901679993,0.6146562695503235,0.8828441500663757
28,0.6531718373298645,0.8670778274536133,0.6279392838478088,0.8848684430122375
29,0.6294701099395752,0.8703036308288574,0.605016827583313,0.883476734161377
30,0.6136035323143005,0.8734028935432434,0.5952108502388,0.8843623399734497
31,0.6019662022590637,0.8738772869110107,0.5831671357154846,0.8852480053901672
32,0.5949080586433411,0.8742567896842957,0.5777575373649597,0.8844888806343079
33,0.5817981958389282,0.8768500685691833,0.5708599090576172,0.882464587688446
34,0.5729343295097351,0.877261221408844,0.5603567361831665,0.8853744864463806
35,0.5616293549537659,0.87922203540802,0.5528364181518555,0.8846153616905212
36,0.6133565902709961,0.871663510799408,0.557912290096283,0.8855010271072388
37,0.5464850664138794,0.8789373636245728,0.5400769710540771,0.8793016076087952
38,0.5386677980422974,0.8780518770217896,0.5322177410125732,0.8837297558784485
39,0.5263062715530396,0.8824794292449951,0.5278602242469788,0.8782894611358643
40,0.5189422369003296,0.8823529481887817,0.5258866548538208,0.8733552694320679
41,0.5096298456192017,0.8835546970367432,0.5025725960731506,0.8847419023513794
42,0.5006009936332703,0.8808032870292664,0.49138662219047546,0.8905617594718933
43,0.4897765815258026,0.8835863471031189,0.4816637337207794,0.888790488243103
44,0.4756658375263214,0.885199248790741,0.47510409355163574,0.8871457576751709
45,0.4733358919620514,0.8833017349243164,0.47562605142593384,0.8796811699867249
46,0.4661942422389984,0.8838709592819214,0.4604494273662567,0.8871457576751709
47,0.45449331402778625,0.8856736421585083,0.44877323508262634,0.8891700506210327
48,0.4483952224254608,0.8868753910064697,0.45395010709762573,0.8766447305679321
49,0.4402885437011719,0.8842504620552063,0.43676280975341797,0.8884109258651733
50,0.43077048659324646,0.884851336479187,0.4271436929702759,0.8856275081634521
51,0.42246219515800476,0.8842188715934753,0.4335692226886749,0.8899291753768921
52,0.4210159480571747,0.8841872215270996,0.42427438497543335,0.88398277759552
