,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.7020115852355957,0.7706111073493958,8.383400917053223,0.3427123725414276
1,1.6198619604110718,0.8345112800598145,0.9446358680725098,0.8741498589515686
2,0.8475077152252197,0.8596729636192322,0.5226917266845703,0.8763835430145264
3,0.47789859771728516,0.8775336742401123,0.5488905310630798,0.8382117748260498
4,0.3843865692615509,0.8870266079902649,0.3523733913898468,0.8999866843223572
5,0.35144275426864624,0.8913021683692932,0.33494824171066284,0.9010201096534729
6,0.32512742280960083,0.8940442204475403,0.44888973236083984,0.8553807139396667
7,0.30459943413734436,0.8955777287483215,0.3991270065307617,0.8503133654594421
8,0.2918005883693695,0.8967612385749817,0.3619920015335083,0.8944525718688965
9,0.28473377227783203,0.898228108882904,0.2769097685813904,0.8997532725334167
10,0.28094711899757385,0.8994949460029602,0.2747285068035126,0.9075543284416199
11,0.27961641550064087,0.9014285206794739,0.29328814148902893,0.9092212319374084
12,0.27950283885002136,0.9015035629272461,0.33031243085861206,0.9008867740631104
13,0.2780233323574066,0.9035121202468872,0.8350503444671631,0.44265902042388916
14,0.27848151326179504,0.9039705395698547,0.29804694652557373,0.91312175989151
15,0.27761927247047424,0.9041122198104858,0.26109442114830017,0.9139218330383301
16,0.27723178267478943,0.9048623442649841,0.3667767643928528,0.8766502141952515
17,0.2770567834377289,0.9056540727615356,0.4408852458000183,0.8688158392906189
18,0.27815261483192444,0.9054123759269714,0.3599630296230316,0.8837845325469971
19,0.27609720826148987,0.9079877138137817,0.272524356842041,0.9132217764854431
20,0.27504897117614746,0.9073626399040222,0.320987731218338,0.9129884243011475
21,0.2756545841693878,0.9073876738548279,0.32624688744544983,0.8967862129211426
22,0.27333810925483704,0.9082211256027222,0.2765880227088928,0.9055207371711731
23,0.27313232421875,0.9084461331367493,0.2782590091228485,0.909887969493866
24,0.27206140756607056,0.9099879860877991,0.27283424139022827,0.9095546007156372
25,0.2706611156463623,0.9101963639259338,0.2657073140144348,0.9154554009437561
26,0.27053627371788025,0.9107547402381897,0.2682834267616272,0.9197226166725159
27,0.2707975208759308,0.9101213216781616,0.26895150542259216,0.9114881753921509
28,0.2716570198535919,0.9096212983131409,0.26106885075569153,0.917955756187439
29,0.2668840289115906,0.9122132658958435,0.31124550104141235,0.9180223941802979
30,0.2684285640716553,0.911996603012085,0.2684463858604431,0.9146552681922913
31,0.26798030734062195,0.9107214212417603,0.2750121057033539,0.9138885140419006
32,0.26741665601730347,0.912038266658783,0.253157377243042,0.9194225668907166
33,0.26579993963241577,0.9125549793243408,0.24976174533367157,0.9189558625221252
34,0.26480549573898315,0.9124132990837097,0.3420548439025879,0.9102213382720947
35,0.26704442501068115,0.9110298156738281,0.2745681703090668,0.9239231944084167
36,0.26535463333129883,0.9120049476623535,0.25360867381095886,0.9179890751838684
37,0.2628733217716217,0.9120549559593201,0.24971801042556763,0.9195892810821533
38,0.26343485713005066,0.9128383994102478,0.25491467118263245,0.9243898987770081
39,0.26380249857902527,0.9128466844558716,0.264489084482193,0.9233897924423218
40,0.26269960403442383,0.9133134484291077,0.24728628993034363,0.919822633266449
41,0.2611316442489624,0.9138468503952026,0.2527008056640625,0.9210894703865051
42,0.2635539770126343,0.9128050208091736,0.26626572012901306,0.9245566129684448
43,0.2625972032546997,0.9134634733200073,0.25382906198501587,0.9234564900398254
44,0.2610052227973938,0.9140052199363708,0.311572402715683,0.9202893972396851
45,0.26022785902023315,0.9138135313987732,0.24961021542549133,0.9226230382919312
46,0.25982117652893066,0.9142635464668274,0.2542218565940857,0.9239565134048462
47,0.26180946826934814,0.9139135479927063,0.24798861145973206,0.9220229387283325
48,0.26151570677757263,0.913571834564209,0.27373626828193665,0.9045539498329163
49,0.2595728933811188,0.9147469401359558,0.24174301326274872,0.9224230051040649
