,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,1.1767809391021729,0.8605594038963318,0.4649491012096405,0.8453044295310974
1,0.25472113490104675,0.9138878583908081,0.3176518678665161,0.905697226524353
2,0.25007250905036926,0.9204837083816528,0.29426008462905884,0.9018860459327698
3,0.26154813170433044,0.9238060116767883,0.359948992729187,0.9011042714118958
4,0.2861998379230499,0.9265421032905579,0.3932046890258789,0.9030587077140808
5,0.3094513714313507,0.9275925159454346,0.41619595885276794,0.8949477076530457
6,0.3159826695919037,0.9302797317504883,0.4241575002670288,0.9024723768234253
7,0.2977249324321747,0.9328936338424683,0.37845367193222046,0.9100947976112366
8,0.27863815426826477,0.9355807900428772,0.3299538493156433,0.9150786399841309
9,0.24147528409957886,0.9389519691467285,0.319031685590744,0.9151763916015625
10,0.22316233813762665,0.94000244140625,0.2953191101551056,0.9101924896240234
11,0.20296379923820496,0.9429827928543091,0.3053070902824402,0.9096061587333679
12,0.1898951679468155,0.9437889456748962,0.2814660966396332,0.9158604741096497
13,0.18328174948692322,0.9439355134963989,0.28207340836524963,0.9142968654632568
14,0.1755666732788086,0.9453035593032837,0.29661309719085693,0.9156650304794312
15,0.16973862051963806,0.9446439743041992,0.3028487265110016,0.9086289405822754
16,0.17594142258167267,0.9453035593032837,0.2807839512825012,0.914980947971344
17,0.16748034954071045,0.9465738534927368,0.28006690740585327,0.9163490533828735
18,0.16114486753940582,0.9477708339691162,0.28468823432922363,0.9178149104118347
19,0.15989261865615845,0.9475510120391846,0.2785014808177948,0.913808286190033
20,0.1568877398967743,0.9486014246940613,0.27815303206443787,0.9172285795211792
21,0.15157201886177063,0.9490655660629272,0.28018006682395935,0.9158604741096497
22,0.15076136589050293,0.949138879776001,0.31419122219085693,0.9118537902832031
23,0.1460353434085846,0.9501404762268066,0.34175604581832886,0.9136128425598145
24,0.1430017501115799,0.9510687589645386,0.3132544755935669,0.9181081056594849
25,0.13909226655960083,0.9519482254981995,0.3608858585357666,0.9137105345726013
26,0.1343696117401123,0.9524368047714233,0.3525761365890503,0.9139059782028198
27,0.13811495900154114,0.9524612426757812,0.36120086908340454,0.9152740836143494
28,0.1333375871181488,0.9534139633178711,1.4946844577789307,0.733313798904419
29,0.12828560173511505,0.9545132517814636,0.3742305636405945,0.9046223163604736
30,0.1244129091501236,0.9560278654098511,0.3667268455028534,0.9103879332542419
31,0.11900985240936279,0.9570050239562988,0.33786115050315857,0.9125378727912903
32,0.11532493680715561,0.9580066204071045,0.38219648599624634,0.9009088277816772
33,0.11111882328987122,0.9591547846794128,0.43784093856811523,0.9004201889038086
34,0.10952725261449814,0.9602051973342896,0.4807131886482239,0.8941659331321716
35,0.10733585804700851,0.9607426524162292,0.39538779854774475,0.909508466720581
36,0.10692384839057922,0.9602785110473633,0.4369807541370392,0.8799960613250732
37,0.10900376737117767,0.9600830674171448,0.40495043992996216,0.9003224968910217
38,0.10709396004676819,0.9603517651557922,0.9363082647323608,0.801622211933136
39,0.10667657852172852,0.9618663787841797,0.4236780107021332,0.8966090083122253
40,0.1063670888543129,0.9609624743461609,0.39694899320602417,0.9001270532608032
41,0.10601773113012314,0.9608159065246582,1.9330337047576904,0.6143848299980164
42,0.1068570539355278,0.9608403444290161,0.6138119697570801,0.8356298208236694
43,0.10738562792539597,0.9612312316894531,0.3802323639392853,0.8977816700935364
44,0.10410764813423157,0.9627214074134827,0.600864052772522,0.8329913020133972
45,0.10106001049280167,0.963087797164917,0.3496885299682617,0.9023746848106384
46,0.10006976872682571,0.9640649557113647,0.44871148467063904,0.8776507377624512
47,0.10039402544498444,0.9634298086166382,0.357436865568161,0.9038405418395996
48,0.10076897591352463,0.9638939499855042,0.4225606322288513,0.8827323317527771
49,0.09790049493312836,0.9637473821640015,0.38412174582481384,0.9038405418395996
50,0.09870193153619766,0.9648955464363098,0.43735313415527344,0.8830255270004272
51,0.0971314013004303,0.9649444222450256,0.36219286918640137,0.9006156325340271
52,0.09543855488300323,0.9655795693397522,0.5778459310531616,0.8688556551933289
53,0.09221066534519196,0.9660437107086182,0.415728896856308,0.9014951586723328
54,0.09417895972728729,0.9665078520774841,0.44754981994628906,0.8881071209907532
55,0.09204261749982834,0.9668498635292053,0.5387482047080994,0.8715919256210327
