,loss,categorical_accuracy,val_loss,val_categorical_accuracy
0,2.011134386062622,0.7976913452148438,1.2521116733551025,0.8667762875556946
1,2.4623045921325684,0.8276407122612,2.7738535404205322,0.7154605388641357
2,2.437309503555298,0.8328905701637268,1.6081942319869995,0.8399544358253479
3,2.2594642639160156,0.8353257179260254,1.4376369714736938,0.8448886871337891
4,1.9772297143936157,0.8402277231216431,1.0101603269577026,0.8747469782829285
5,1.6775002479553223,0.841176450252533,0.8649255633354187,0.8510880470275879
6,1.3501806259155273,0.8480392098426819,0.855263888835907,0.8104757070541382
7,1.1052093505859375,0.845319390296936,0.6371375918388367,0.8795546293258667
8,0.8781850337982178,0.8485136032104492,0.553374171257019,0.8872722387313843
9,0.6831279397010803,0.855787456035614,0.44479620456695557,0.8714575171470642
10,0.5262346863746643,0.8640733957290649,0.381722629070282,0.8932186365127563
11,0.4381212294101715,0.8734977841377258,0.3765566945075989,0.8984058499336243
12,0.4029894173145294,0.8806135654449463,0.36915838718414307,0.8960019946098328
13,0.38778695464134216,0.8870967626571655,0.3660331964492798,0.8918269276618958
14,0.3799115717411041,0.8890259265899658,0.36716872453689575,0.8899291753768921
15,0.36735454201698303,0.8927261233329773,0.3569556176662445,0.8981528282165527
16,0.3610132932662964,0.8939595222473145,0.3597058653831482,0.8871457576751709
17,0.36038389801979065,0.8941808938980103,0.3469604551792145,0.8996710777282715
18,0.3544226884841919,0.8931688666343689,0.34361621737480164,0.8995445370674133
19,0.3530285358428955,0.8929474949836731,0.34139683842658997,0.9001771211624146
20,0.3449889123439789,0.8981657028198242,0.33839213848114014,0.9022014141082764
21,0.34074893593788147,0.8965528011322021,0.33517807722091675,0.8981528282165527
22,0.33561959862709045,0.8979759812355042,0.32801201939582825,0.9032135605812073
23,0.333941251039505,0.8969007134437561,0.3258843719959259,0.9004301428794861
24,0.3269771635532379,0.8985452055931091,0.3216589391231537,0.902580976486206
25,0.32172462344169617,0.8980708122253418,0.3159619867801666,0.9049848318099976
26,0.31801411509513855,0.8988298773765564,0.31986236572265625,0.8970141410827637
27,0.31475111842155457,0.8980075716972351,0.3124048411846161,0.9018218517303467
28,0.31122127175331116,0.8976913094520569,0.31022194027900696,0.8971406817436218
29,0.3057527244091034,0.899841845035553,0.30421680212020874,0.898785412311554
30,0.3015679717063904,0.9008855223655701,0.316226065158844,0.8905617594718933
31,0.2965584993362427,0.8998734951019287,0.29690104722976685,0.9052378535270691
32,0.29535073041915894,0.9002846479415894,0.3056737780570984,0.8918269276618958
33,0.288451224565506,0.9005060195922852,0.29000961780548096,0.9009362459182739
34,0.28626152873039246,0.9021821618080139,0.28634992241859436,0.9009362459182739
35,0.2864720821380615,0.8979443311691284,0.29031434655189514,0.8954959511756897
36,0.2799416780471802,0.9020556807518005,0.31415197253227234,0.8779098987579346
37,0.2779451608657837,0.9016128778457642,0.28119996190071106,0.899924099445343
38,0.2742505669593811,0.9045540690422058,0.28648725152015686,0.8938512206077576
39,0.27484139800071716,0.9036369323730469,0.28017672896385193,0.8981528282165527
40,0.2732466459274292,0.9011068940162659,0.2740495800971985,0.9037196636199951
41,0.27111291885375977,0.9005376100540161,0.27482396364212036,0.9018218517303467
42,0.2701837718486786,0.9030044078826904,0.30660930275917053,0.87284916639328
43,0.26799455285072327,0.9029411673545837,0.27796828746795654,0.9049848318099976
44,0.268879771232605,0.9020240306854248,0.27567100524902344,0.8965080976486206
45,0.265759140253067,0.9039848446846008,0.270746648311615,0.9034665822982788
46,0.26486313343048096,0.9033839106559753,0.2706991732120514,0.8986589312553406
47,0.2666539251804352,0.9040480852127075,0.2740819752216339,0.9046052694320679
48,0.26375195384025574,0.9040164351463318,0.2706480026245117,0.9034665822982788
49,0.2633160650730133,0.9039215445518494,0.27414000034332275,0.8970141410827637
50,0.26506999135017395,0.9025616645812988,0.27132663130760193,0.9056174159049988
51,0.26496759057044983,0.903257429599762,0.2713005542755127,0.8976467847824097
52,0.26243677735328674,0.9041113257408142,0.2673396170139313,0.9028339982032776
53,0.2617781162261963,0.9037318229675293,0.299581378698349,0.9020748734474182
54,0.2619839012622833,0.9044591784477234,0.2786744236946106,0.9070091247558594
55,0.25856417417526245,0.9058507084846497,0.2722425162792206,0.9053643941879272
56,0.2589569091796875,0.9045224785804749,0.27488356828689575,0.9049848318099976
